,Unnamed: 0,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
34,34,"Pro Kabaddi League Season 4, 2016",W,4,07/15/2016 9:00:00 ,Dabang Delhi K.C. beat Bengaluru Bulls (40-20),07/15/2016 9:00:00 ,Completed,20.0,1,kabaddi,Kanteerava Indoor Stadium,216,League,Match 35,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengaluru Bulls,20,False,Dabang Delhi,40,True,Dabang Delhi,Yogesh Hooda,245.0,7.0,,Deepak Kumar Dahiya,174.0,6.0,,Pawan Kumar Sehrawat,318.0,3.0,,Rohit Kumar,326.0,1.0,,Mohit Chhillar,71.0,1.0,,Kashiling Adake,58.0,11.0,,Selvamani K,264.0,6.0,,Meraj Sheykh,251.0,3.0,,D. Suresh Kumar,162.0,3.0,Defender,Sachin Shingade,165.0,3.0,,,False,False
35,35,"Pro Kabaddi League Season 4, 2016",W,4,07/16/2016 8:00:00 ,Bengal Warriors beat Jaipur Pink Panthers (32-25),07/16/2016 8:00:00 ,Completed,7.0,4,kabaddi,Netaji Indoor Stadium,217,League,Match 36,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengal Warriors,32,True,Jaipur Pink Panthers,25,False,Bengal Warriors,Jang Kun Lee,12.0,13.0,,Surjeet Narwal,118.0,6.0,Raider,Nilesh Shinde,73.0,4.0,Defender,Nitin Madane,75.0,3.0,Raider,Vishal Mane,123.0,2.0,,Ajay Kumar,389.0,11.0,,Mahipal Narwal,67.0,6.0,Defender,Jasvir Singh,52.0,2.0,,Amit Hooda,212.0,2.0,,Ran Singh,160.0,1.0,,,False,False
36,36,"Pro Kabaddi League Season 4, 2016",W,4,07/16/2016 9:00:00 ,Patna Pirates beat U Mumba (34-24),07/16/2016 9:00:00 ,Completed,10.0,4,kabaddi,Netaji Indoor Stadium,218,League,Match 37,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Patna Pirates,34,True,U Mumba,24,False,Patna Pirates,Rajesh Mondal,85.0,8.0,,Dharmaraj Cheralathan,42.0,7.0,,Pardeep Narwal,197.0,4.0,,Kuldeep Singh,252.0,4.0,,Fazel Atrachali,259.0,3.0,,Rishank Devadiga,94.0,7.0,,Jeeva Kumar,54.0,4.0,,Rakesh Kumar,88.0,2.0,Raider,Suresu Kumar,173.0,2.0,Raider,Sunil,207.0,2.0,,,False,False
37,37,"Pro Kabaddi League Season 4, 2016",W,4,07/17/2016 8:00:00 ,Jaipur Pink Panthers beat Puneri Paltan (33-27),07/17/2016 8:00:00 ,Completed,6.0,4,kabaddi,Netaji Indoor Stadium,219,League,Match 38,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Puneri Paltan,27,False,Jaipur Pink Panthers,33,True,Jaipur Pink Panthers,Ajay Thakur,26.0,9.0,,Deepak Niwas Hooda,41.0,9.0,,Manjeet Chhillar,69.0,2.0,,Ravinder Pahal,157.0,2.0,,Somvir Shekhar,109.0,1.0,Defender,Jasvir Singh,52.0,7.0,,Rajesh Narwal,86.0,7.0,,Ajay Kumar,389.0,5.0,,Amit Hooda,212.0,3.0,,Ran Singh,160.0,2.0,,,False,False
38,38,"Pro Kabaddi League Season 4, 2016",W,4,07/17/2016 9:00:00 ,Patna Pirates beat Bengal Warriors (33-27),07/17/2016 9:00:00 ,Completed,6.0,4,kabaddi,Netaji Indoor Stadium,220,League,Match 39,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengal Warriors,27,False,Patna Pirates,33,True,Patna Pirates,Monu Goyat,388.0,9.0,,Jang Kun Lee,12.0,7.0,,Amit Singh Chhillar,28.0,4.0,Defender,Surjeet Narwal,118.0,3.0,Raider,Vishal Mane,123.0,2.0,,Pardeep Narwal,197.0,9.0,,Fazel Atrachali,259.0,7.0,,Surjeet Singh,119.0,6.0,,Rajesh Mondal,85.0,3.0,,Dharmaraj Cheralathan,42.0,3.0,,,False,False
39,39,"Pro Kabaddi League Season 4, 2016",Tied,4,07/18/2016 8:00:00 ,Match Tied,07/18/2016 8:00:00 ,Completed,0.0,4,kabaddi,Netaji Indoor Stadium,221,League,Match 40,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengal Warriors,34,False,Telugu Titans,34,False,Unknown,Jang Kun Lee,12.0,13.0,,Monu Goyat,388.0,6.0,,Vishal Mane,123.0,5.0,,Nitin Madane,75.0,2.0,Raider,C. Arun,191.0,2.0,,Nilesh Salunke,293.0,10.0,,Rahul Chaudhari,81.0,8.0,,Sandeep Narwal,142.0,6.0,,Vinod Kumar,215.0,3.0,,Sandeep Kumar Dhull,290.0,2.0,,,False,False
40,40,"Pro Kabaddi League Season 4, 2016",W,4,07/19/2016 8:00:00 ,Telugu Titans beat Dabang Delhi K.C. (36-28),07/19/2016 8:00:00 ,Completed,8.0,4,kabaddi,Netaji Indoor Stadium,222,League,Match 41,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,36,True,Dabang Delhi,28,False,Telugu Titans,Rahul Chaudhari,81.0,16.0,,Sandeep Narwal,142.0,5.0,,Jasmer Singh Gulia,51.0,5.0,,Sandeep Kumar Dhull,290.0,2.0,,K. Prapanjan,219.0,2.0,,Meraj Sheykh,251.0,8.0,,Selvamani K,264.0,5.0,,Sachin Shingade,165.0,3.0,,Kashiling Adake,58.0,3.0,,Prashant Chavan,147.0,2.0,All Rounder,,False,False
41,41,"Pro Kabaddi League Season 4, 2016",W,4,07/19/2016 9:00:00 ,Bengaluru Bulls beat Bengal Warriors (27-25),07/19/2016 9:00:00 ,Completed,2.0,4,kabaddi,Netaji Indoor Stadium,223,League,Match 42,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Bengal Warriors,25,False,Bengaluru Bulls,27,True,Bengaluru Bulls,Nitin Madane,75.0,6.0,Raider,Vishal Mane,123.0,4.0,,Jang Kun Lee,12.0,4.0,,Monu Goyat,388.0,3.0,,C. Arun,191.0,3.0,,Rohit Kumar,326.0,8.0,,Ashish Kumar,202.0,7.0,,Vinod Kumar,387.0,4.0,,Yogesh Hooda,245.0,3.0,,Surender Nada,146.0,3.0,Defender,,False,False
42,42,"Pro Kabaddi League Season 4, 2016",W,4,07/20/2016 8:00:00 ,U Mumba beat Puneri Paltan (34-31),07/20/2016 8:00:00 ,Completed,3.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",224,League,Match 43,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,U Mumba,34,True,Puneri Paltan,31,False,U Mumba,Anup Kumar,29.0,11.0,,Rishank Devadiga,94.0,5.0,,Surjeet Singh,322.0,5.0,,Rakesh Kumar,88.0,4.0,Raider,Jeeva Kumar,54.0,2.0,,Ajay Thakur,26.0,9.0,,Deepak Niwas Hooda,41.0,7.0,,Somvir Shekhar,109.0,4.0,Defender,Joginder Singh Narwal,194.0,3.0,,Sonu Narwal,190.0,2.0,Raider,,False,False
43,43,"Pro Kabaddi League Season 4, 2016",W,4,07/21/2016 8:00:00 ,Jaipur Pink Panthers beat Dabang Delhi K.C. (24-22),07/21/2016 8:00:00 ,Completed,2.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",225,League,Match 44,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Jaipur Pink Panthers,24,True,Dabang Delhi,22,False,Jaipur Pink Panthers,Jasvir Singh,52.0,7.0,,Ajay Kumar,389.0,5.0,,Amit Hooda,212.0,3.0,,Ran Singh,160.0,3.0,,Rajesh Narwal,86.0,2.0,,Meraj Sheykh,251.0,11.0,,Kashiling Adake,58.0,4.0,,Prashant Chavan,147.0,2.0,All Rounder,Selvamani K,264.0,2.0,,Sachin Shingade,165.0,2.0,,,False,False
44,44,"Pro Kabaddi League Season 4, 2016",Tied,4,07/21/2016 9:00:00 ,Match Tied,07/21/2016 9:00:00 ,Completed,0.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",226,League,Match 45,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,U Mumba,25,False,Telugu Titans,25,False,Unknown,Anup Kumar,29.0,6.0,,Rakesh Kumar,88.0,6.0,Raider,Rishank Devadiga,94.0,3.0,,Suresu Kumar,173.0,3.0,Raider,Jeeva Kumar,54.0,2.0,,Rahul Chaudhari,81.0,8.0,,Sandeep Narwal,142.0,6.0,,Sandeep Kumar Dhull,290.0,2.0,,Nilesh Salunke,293.0,2.0,,Jasmer Singh Gulia,51.0,2.0,,,False,False
45,45,"Pro Kabaddi League Season 4, 2016",W,4,07/22/2016 8:00:00 ,Jaipur Pink Panthers beat Patna Pirates (29-22),07/22/2016 8:00:00 ,Completed,7.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",227,League,Match 46,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Jaipur Pink Panthers,29,True,Patna Pirates,22,False,Jaipur Pink Panthers,Ajay Kumar,389.0,7.0,,Amit Hooda,212.0,5.0,,Rajesh Narwal,86.0,4.0,,Jasvir Singh,52.0,3.0,,Mahipal Narwal,67.0,2.0,Defender,Pardeep Narwal,197.0,7.0,,Surjeet Singh,119.0,5.0,,Kuldeep Singh,252.0,2.0,,Fazel Atrachali,259.0,2.0,,Abolfazl Maghsodloumahali,300.0,2.0,,,False,False
46,46,"Pro Kabaddi League Season 4, 2016",W,4,07/22/2016 9:00:00 ,Bengal Warriors beat U Mumba (31-27),07/22/2016 9:00:00 ,Completed,4.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",228,League,Match 47,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,U Mumba,27,False,Bengal Warriors,31,True,Bengal Warriors,Rishank Devadiga,94.0,7.0,,Anup Kumar,29.0,5.0,,Rakesh Kumar,88.0,4.0,Raider,Surjeet Singh,322.0,2.0,,Nitin Kumar,367.0,1.0,All Rounder,Jang Kun Lee,12.0,8.0,,Monu Goyat,388.0,6.0,,Girish Maruti Ernak,161.0,5.0,,C. Arun,191.0,3.0,,Vishal Mane,123.0,2.0,,,False,False
47,47,"Pro Kabaddi League Season 4, 2016",W,4,07/23/2016 8:00:00 ,Patna Pirates beat Puneri Paltan (31-28),07/23/2016 8:00:00 ,Completed,3.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",229,League,Match 48,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Patna Pirates,31,True,Puneri Paltan,28,False,Patna Pirates,Pardeep Narwal,197.0,12.0,,Bajirao Hodage,164.0,5.0,,Rajesh Mondal,85.0,2.0,,Kuldeep Singh,252.0,2.0,,Fazel Atrachali,259.0,2.0,,Deepak Niwas Hooda,41.0,8.0,,Ajay Thakur,26.0,6.0,,Ravinder Pahal,157.0,4.0,,Parmod Narwal,150.0,3.0,All Rounder,Somvir Shekhar,109.0,3.0,Defender,,False,False
48,48,"Pro Kabaddi League Season 4, 2016",W,4,07/23/2016 9:00:00 ,Bengaluru Bulls beat U Mumba (28-27),07/23/2016 9:00:00 ,Completed,1.0,5,kabaddi,"DOME,NSCI,SVP STADIUM,MUMBAI",230,League,Match 49,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,U Mumba,27,False,Bengaluru Bulls,28,True,Bengaluru Bulls,Anup Kumar,29.0,7.0,,Surjeet Singh,322.0,5.0,,Rakesh Kumar,88.0,4.0,Raider,Rishank Devadiga,94.0,4.0,,Jeeva Kumar,54.0,2.0,,Rohit Kumar,326.0,8.0,,Mohit Chhillar,71.0,5.0,,Surender Nada,146.0,3.0,Defender,Ashish Kumar,202.0,2.0,,Vinod Kumar,387.0,2.0,,,False,False
49,49,"Pro Kabaddi League Season 4, 2016",W,4,07/24/2016 8:00:00 ,Dabang Delhi K.C. beat Bengal Warriors (41-20),07/24/2016 8:00:00 ,Completed,21.0,2,kabaddi,Thyagaraj Indoor Stadium,231,League,Match 50,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Dabang Delhi,41,True,Bengal Warriors,20,False,Dabang Delhi,Kashiling Adake,58.0,13.0,,Selvamani K,264.0,7.0,,Prashant Chavan,147.0,3.0,All Rounder,D. Suresh Kumar,162.0,3.0,Defender,Sachin Shingade,165.0,3.0,,Monu Goyat,388.0,11.0,,Jang Kun Lee,12.0,5.0,,Nitin Madane,75.0,1.0,Raider,Ravi Dalal,92.0,1.0,Raider,Girish Maruti Ernak,161.0,1.0,,,False,False
50,50,"Pro Kabaddi League Season 4, 2016",W,4,07/24/2016 9:00:00 ,Telugu Titans beat Jaipur Pink Panthers (35-23),07/24/2016 9:00:00 ,Completed,12.0,2,kabaddi,Thyagaraj Indoor Stadium,232,League,Match 51,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,35,True,Jaipur Pink Panthers,23,False,Telugu Titans,Rahul Chaudhari,81.0,11.0,,Nilesh Salunke,293.0,5.0,,Vinod Kumar,215.0,4.0,,Jasmer Singh Gulia,51.0,3.0,,Sandeep Kumar Dhull,290.0,2.0,,Tushar Patil,242.0,8.0,,Ran Singh,160.0,3.0,,Mahipal Narwal,67.0,3.0,Defender,Rajesh Narwal,86.0,2.0,,Amit Hooda,212.0,2.0,,,False,False
51,51,"Pro Kabaddi League Season 4, 2016",W,4,07/25/2016 8:00:00 ,Patna Pirates beat Dabang Delhi K.C. (32-31),07/25/2016 8:00:00 ,Completed,1.0,2,kabaddi,Thyagaraj Indoor Stadium,233,League,Match 52,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Dabang Delhi,31,False,Patna Pirates,32,True,Patna Pirates,Kashiling Adake,58.0,11.0,,Meraj Sheykh,251.0,11.0,,Anil Kumar,386.0,3.0,,Selvamani K,264.0,2.0,,Sachin Shingade,165.0,2.0,,Pardeep Narwal,197.0,9.0,,Rajesh Mondal,85.0,7.0,,Fazel Atrachali,259.0,4.0,,Anil Kumar,311.0,2.0,,Hadi Oshtorak,249.0,2.0,,,False,False
52,52,"Pro Kabaddi League Season 4, 2016",W,4,07/26/2016 8:00:00 ,Telugu Titans beat Patna Pirates (46-25),07/26/2016 8:00:00 ,Completed,21.0,2,kabaddi,Thyagaraj Indoor Stadium,234,League,Match 53,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Patna Pirates,25,False,Telugu Titans,46,True,Telugu Titans,Abolfazl Maghsodloumahali,300.0,9.0,,Fazel Atrachali,259.0,8.0,,Mahesh Goud,66.0,3.0,,Pardeep Narwal,197.0,2.0,,Hadi Oshtorak,249.0,2.0,,Rahul Chaudhari,81.0,13.0,,Athul MS,376.0,7.0,,Sandeep Narwal,142.0,6.0,,Vishal Bhardwaj,358.0,5.0,,Rupesh Tomar,97.0,3.0,All Rounder,,False,False
53,53,"Pro Kabaddi League Season 4, 2016",W,4,07/26/2016 9:00:00 ,Puneri Paltan beat Dabang Delhi K.C. (39-34),07/26/2016 9:00:00 ,Completed,5.0,2,kabaddi,Thyagaraj Indoor Stadium,235,League,Match 54,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Dabang Delhi,34,False,Puneri Paltan,39,True,Puneri Paltan,Kashiling Adake,58.0,10.0,,Prashanth Kumar Rai,155.0,5.0,,Umesh Mhatre,272.0,5.0,Raider,Anil Kumar,386.0,4.0,,Meraj Sheykh,251.0,4.0,,Deepak Niwas Hooda,41.0,17.0,,Nitin Tomar,320.0,6.0,,Ravinder Pahal,157.0,3.0,,Joginder Singh Narwal,194.0,1.0,,Manjeet Chhillar,69.0,1.0,,,False,False
54,54,"Pro Kabaddi League Season 4, 2016",W,4,07/27/2016 8:00:00 ,Puneri Paltan beat Bengaluru Bulls (36-33),07/27/2016 8:00:00 ,Completed,3.0,2,kabaddi,Thyagaraj Indoor Stadium,236,League,Match 55,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Puneri Paltan,36,True,Bengaluru Bulls,33,False,Puneri Paltan,Manjeet Chhillar,69.0,11.0,,Deepak Niwas Hooda,41.0,9.0,,Nitin Tomar,320.0,5.0,,Ajay Thakur,26.0,3.0,,Somvir Shekhar,109.0,1.0,Defender,Rohit Kumar,326.0,9.0,,Mohit Chhillar,71.0,8.0,,Sumit Singh,363.0,4.0,,Surender Nada,146.0,4.0,Defender,Yogesh Hooda,245.0,3.0,,,False,False
55,55,"Pro Kabaddi League Season 4, 2016",W,4,07/27/2016 9:00:00 ,U Mumba beat Dabang Delhi K.C. (38-34),07/27/2016 9:00:00 ,Completed,4.0,2,kabaddi,Thyagaraj Indoor Stadium,237,League,Match 56,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Dabang Delhi,34,False,U Mumba,38,True,U Mumba,Prashanth Kumar Rai,155.0,10.0,,Kashiling Adake,58.0,7.0,,D. Suresh Kumar,162.0,3.0,Defender,Umesh Mhatre,272.0,3.0,Raider,Sachin Shingade,165.0,2.0,,Rishank Devadiga,94.0,10.0,,Anup Kumar,29.0,8.0,,Rakesh Kumar,88.0,5.0,Raider,Jeeva Kumar,54.0,3.0,,Suresu Kumar,173.0,3.0,Raider,,False,False
56,56,"Pro Kabaddi League Season 4, 2016",W,4,07/29/2016 8:00:00 ,Patna Pirates beat Puneri Paltan (37-33),07/29/2016 8:00:00 ,Completed,4.0,9,kabaddi,Gachibowli Indoor Stadium,238,Semi Final,Semi-Final 1,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Patna Pirates,37,True,Puneri Paltan,33,False,Patna Pirates,Pardeep Narwal,197.0,10.0,,Rajesh Mondal,85.0,6.0,,Surjeet Singh,119.0,5.0,,Kuldeep Singh,252.0,5.0,,Hadi Oshtorak,249.0,4.0,,Deepak Niwas Hooda,41.0,9.0,,Manjeet Chhillar,69.0,7.0,,Parmod Narwal,150.0,3.0,All Rounder,Somvir Shekhar,109.0,3.0,Defender,Nitin Tomar,320.0,3.0,,,False,False
57,57,"Pro Kabaddi League Season 4, 2016",W,4,07/29/2016 9:00:00 ,Jaipur Pink Panthers beat Telugu Titans (34-24),07/29/2016 9:00:00 ,Completed,10.0,9,kabaddi,Gachibowli Indoor Stadium,239,Semi Final,Semi-Final 2,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,24,False,Jaipur Pink Panthers,34,True,Jaipur Pink Panthers,Rahul Chaudhari,81.0,9.0,,Nilesh Salunke,293.0,6.0,,Sandeep Kumar Dhull,290.0,3.0,,Sukesh Hegde,111.0,1.0,,Sandeep Narwal,142.0,1.0,,Jasvir Singh,52.0,9.0,,Ajay Kumar,389.0,6.0,,Ran Singh,160.0,4.0,,Amit Hooda,212.0,4.0,,Rajesh Narwal,86.0,4.0,,,False,False
58,58,"Pro Kabaddi League Season 4, 2016",W,4,07/31/2016 8:00:00 ,Puneri Paltan beat Telugu Titans (40-35),07/31/2016 8:00:00 ,Completed,5.0,9,kabaddi,Gachibowli Indoor Stadium,240,Super Playoffs,3/4 Place,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Telugu Titans,35,False,Puneri Paltan,40,True,Puneri Paltan,Rahul Chaudhari,81.0,18.0,,S Mahalingam,391.0,3.0,All Rounder,Nilesh Salunke,293.0,2.0,,Vishal Bhardwaj,358.0,2.0,,Sagar B. Krishna,347.0,1.0,,Deepak Niwas Hooda,41.0,17.0,,Joginder Singh Narwal,194.0,6.0,,Somvir Shekhar,109.0,3.0,Defender,Ajay Thakur,26.0,3.0,,Nitin Tomar,320.0,2.0,,,False,False
59,59,"Pro Kabaddi League Season 4, 2016",W,4,07/31/2016 9:15:00 ,Patna Pirates beat Jaipur Pink Panthers (37-29),07/31/2016 9:15:00 ,Completed,8.0,9,kabaddi,Gachibowli Indoor Stadium,241,Final,Final,pkl,"Pro Kabaddi League Season 4, 2016",4,+05:30,Patna Pirates,37,True,Jaipur Pink Panthers,29,False,Patna Pirates,Pardeep Narwal,197.0,16.0,,Hadi Oshtorak,249.0,5.0,,Kuldeep Singh,252.0,3.0,,Dharmaraj Cheralathan,42.0,3.0,,Surjeet Singh,119.0,2.0,,Jasvir Singh,52.0,13.0,,Rajesh Narwal,86.0,7.0,,Amit Hooda,212.0,3.0,,Ajay Kumar,389.0,1.0,,Rohit Rana,96.0,1.0,,,False,False
0,0,"Pro Kabaddi League Season 5, 2017",W,8,7/28/2017 8:00:00 ,Telugu Titans beat Tamil Thalaivas (32-27),7/28/2017 8:00:00 ,Completed,5.0,9,kabaddi,Gachibowli Indoor Stadium,286,League,Match 1,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Telugu Titans,32,True,Tamil Thalaivas,27,False,Telugu Titans,Rahul Chaudhari,81.0,10.0,,Nilesh Salunke,293.0,7.0,,Vishal Bhardwaj,358.0,5.0,,Farhad Rahimi Milaghardan,482.0,4.0,,Rakesh Kumar,88.0,2.0,Raider,K. Prapanjan,219.0,7.0,,Ajay Thakur,26.0,6.0,,C. Arun,191.0,4.0,,Vineet Sharma,268.0,3.0,,D. Pradap,722.0,3.0,,,False,False
1,1,"Pro Kabaddi League Season 5, 2017",W,8,7/28/2017 9:00:00 ,Puneri Paltan beat U Mumba (33-21),7/28/2017 9:00:00 ,Completed,12.0,9,kabaddi,Gachibowli Indoor Stadium,287,League,Match 2,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,U Mumba,21,False,Puneri Paltan,33,True,Puneri Paltan,Anup Kumar,29.0,8.0,,Kuldeep Singh,252.0,4.0,,Shabeer Bappu,105.0,2.0,,Shrikant Jadhav,106.0,1.0,,Kashiling Adake,58.0,1.0,,Sandeep Narwal,142.0,6.0,,Deepak Niwas Hooda,41.0,5.0,,Dharmaraj Cheralathan,42.0,4.0,,Girish Maruti Ernak,161.0,3.0,,Ravi Kumar,240.0,3.0,,,False,False
2,2,"Pro Kabaddi League Season 5, 2017",W,8,7/29/2017 8:00:00 ,Dabang Delhi K.C. beat Jaipur Pink Panthers (30-26),7/29/2017 8:00:00 ,Completed,4.0,9,kabaddi,Gachibowli Indoor Stadium,288,League,Match 3,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Jaipur Pink Panthers,26,False,Dabang Delhi,30,True,Dabang Delhi,Pawan Kumar Kadian,156.0,7.0,,Jasvir Singh,52.0,5.0,,Somvir Shekhar,109.0,3.0,Defender,Selvamani K,264.0,2.0,,Tushar Patil,242.0,1.0,,Meraj Sheykh,251.0,7.0,,Nilesh Shinde,73.0,5.0,Defender,Abolfazl Maghsodloumahali,300.0,4.0,,Sunil,207.0,3.0,,Rohit Baliyan,261.0,2.0,,,False,False
3,3,"Pro Kabaddi League Season 5, 2017",W,8,7/29/2017 9:00:00 ,Patna Pirates beat Telugu Titans (35-29),7/29/2017 9:00:00 ,Completed,6.0,9,kabaddi,Gachibowli Indoor Stadium,289,League,Match 4,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Telugu Titans,29,False,Patna Pirates,35,True,Patna Pirates,Rahul Chaudhari,81.0,7.0,,Nilesh Salunke,293.0,6.0,,Vishal Bhardwaj,358.0,5.0,,Vikas Kumar,762.0,5.0,Raider,Rakesh Kumar,88.0,2.0,Raider,Pardeep Narwal,197.0,15.0,,Monu Goyat,388.0,8.0,,Vishal Mane,123.0,3.0,,Jawahar Dagar,390.0,2.0,,Manish,728.0,2.0,,,False,False
4,4,"Pro Kabaddi League Season 5, 2017",W,8,7/30/2017 8:00:00 ,U Mumba beat Haryana Steelers (29-28),7/30/2017 8:00:00 ,Completed,1.0,9,kabaddi,Gachibowli Indoor Stadium,290,League,Match 5,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,U Mumba,29,True,Haryana Steelers,28,False,U Mumba,Kashiling Adake,58.0,7.0,,Anup Kumar,29.0,6.0,,Surinder Singh,733.0,4.0,,Joginder Singh Narwal,194.0,3.0,,D. Suresh Kumar,162.0,3.0,Defender,Vikash Khandola,366.0,6.0,,Wazir Singh,124.0,6.0,,Surender Nada,146.0,5.0,Defender - Left Corner,Surjeet Singh,119.0,4.0,,Rakesh Singh Kumar,158.0,3.0,Defender,,False,False
5,5,"Pro Kabaddi League Season 5, 2017",W,8,7/30/2017 9:00:00 ,Bengaluru Bulls beat Telugu Titans (31-21),7/30/2017 9:00:00 ,Completed,10.0,9,kabaddi,Gachibowli Indoor Stadium,291,League,Match 6,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Telugu Titans,21,False,Bengaluru Bulls,31,True,Bengaluru Bulls,Rahul Chaudhari,81.0,4.0,,Rakesh Kumar,88.0,4.0,Raider,Mohsen Maghsoudloujafari,567.0,4.0,,Vikas Kumar,762.0,3.0,Raider,Nilesh Salunke,293.0,3.0,,Rohit Kumar,326.0,12.0,,Ajay Kumar,389.0,7.0,,Ravinder Pahal,157.0,3.0,,Mahender Singh,769.0,3.0,,Ashish Kumar,202.0,2.0,,,False,False
6,6,"Pro Kabaddi League Season 5, 2017",W,8,8/1/2017 8:00:00 ,Gujarat Fortunegiants beat Dabang Delhi K.C. (26-20),8/1/2017 8:00:00 ,Completed,6.0,9,kabaddi,Gachibowli Indoor Stadium,292,League,Match 7,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Gujarat Giants,26,True,Dabang Delhi,20,False,Gujarat Giants,Fazel Atrachali,259.0,4.0,,Sachin,757.0,3.0,,Rakesh Narwal,204.0,3.0,,Sukesh Hegde,111.0,3.0,,Sunil Kumar,368.0,2.0,Defender,R. Sriram,718.0,5.0,,Anand Patil,576.0,3.0,,Sunil,207.0,2.0,,Abolfazl Maghsodloumahali,300.0,2.0,,Nilesh Shinde,73.0,2.0,Defender,,False,False
7,7,"Pro Kabaddi League Season 5, 2017",W,8,8/1/2017 9:00:00 ,U.P. Yoddha beat Telugu Titans (31-18),8/1/2017 9:00:00 ,Completed,13.0,9,kabaddi,Gachibowli Indoor Stadium,293,League,Match 8,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Telugu Titans,18,False,U.P. Yoddhas,31,True,U.P. Yoddhas,Rahul Chaudhari,81.0,7.0,,Vishal Bhardwaj,358.0,3.0,,Vikas Kumar,762.0,3.0,Raider,Nilesh Salunke,293.0,2.0,,Rakesh Kumar,88.0,2.0,Raider,Nitin Tomar,320.0,6.0,,Nitesh Kumar,725.0,5.0,,Rishank Devadiga,94.0,5.0,,Mahesh Goud,66.0,4.0,,Surender Singh,234.0,3.0,,,False,False
